,dataset,sklearn_accuracy_mean,sklearn_f1_score_mean,sklearn_precision_mean,sklearn_recall_mean,sklearn_time_mean,sklearn_e_accuracy_mean,sklearn_e_f1_score_mean,sklearn_e_precision_mean,sklearn_e_recall_mean,sklearn_e_time_mean,sklearn_m_accuracy_mean,sklearn_m_f1_score_mean,sklearn_m_precision_mean,sklearn_m_recall_mean,sklearn_m_time_mean,sklearn_v_accuracy_mean,sklearn_v_f1_score_mean,sklearn_v_precision_mean,sklearn_v_recall_mean,sklearn_v_time_mean,autoweka_accuracy_mean,autoweka_f1_score_mean,autoweka_precision_mean,autoweka_recall_mean,autoweka_time_mean,recipe_valid_acc,recipe_valid_precision,recipe_valid_recall,recipe_valid_f1,recipe_train_acc,recipe_train_precision,recipe_train_recall,recipe_train_f1,recipe_test_acc,recipe_test_precision,recipe_test_recall,recipe_test_f1,smartml_model,smartml_train_acc,smartml_valid_acc,tpot_accuracy_mean,tpot_f1_score_mean,tpot_precision_mean,tpot_recall_mean,tpot_time_mean
48,lymphoma_2classes,0.5555555555555555,0.5428571428571428,0.5555555555555555,0.5555555555555555,,0.8333333333333334,0.8317793317793317,0.8692129629629631,0.8333333333333334,,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,,0.7222222222222221,0.723387723387723,0.744179894179894,0.7222222222222221,,0.75,0.7517482517482517,0.7638888888888891,0.75,,0.9,0.9166666666666669,0.9,0.898989898989899,1.0,1.0,1.0,1.0,0.3333333333333333,0.15151515151515152,0.3333333333333333,0.20833333333333334,knn,0.666666666666667,"0.583333333333333
",,,,,
8,MagicTelescope,0.8853838065194533,0.8831647138159633,0.8857982512050642,0.8853838065194533,,0.8689800210304942,0.8659423543304212,0.8693864182959116,0.8689800210304942,,0.8849631966351209,0.8835083091128588,0.8843172035703285,0.8849631966351209,,0.8715036803364878,0.8687862865299631,0.8716140199737189,0.8715036803364878,,0.8332281808622503,0.8288345947743826,0.8320568493900877,0.8332281808622503,,,,,,,,,,,,,,randomForest,0.9940413599719592,"0.879495268138801
",,,,,
49,mfeat-pixel,0.994,0.9939131486289432,0.9940395604395604,0.994,,0.9940000000000001,0.9939131486289432,0.9940395604395604,0.9940000000000001,,0.9953333333333332,0.9952984865362848,0.9953338397071114,0.9953333333333332,,0.994666666666667,0.9945960530258108,0.994698914008165,0.994666666666667,,0.996,0.9959618618195482,0.9960176211453744,0.996,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9940000000000001,0.9940395604395604,0.9940000000000001,0.9939131486289432,plsda,0.988,"0.988
",0.995,0.9949375052242456,0.9950285907924674,0.995,
50,mnist_784,0.9641333333333332,0.9641254367516232,0.9641699365054298,0.9641333333333332,,0.9642857142857144,0.9642743911582748,0.9643138542302488,0.9642857142857144,,0.9641714285714286,0.9641589974689524,0.9641974738140248,0.9641714285714286,,0.964171428571428,0.964158997468952,0.9641974738140252,0.964171428571428,,0.0,0.0,0.0,0.0,,0.9067936507936508,0.9078888688836324,0.9067936507936508,0.9069087554273576,0.919695238095238,0.9203134079874488,0.919695238095238,0.9197202021027898,0.9058285714285714,0.9070322709547972,0.9058285714285714,0.9060391220542612,bagging,0.742745098039216,"0.686514285714286
",,,,,
51,openml_phpJNxH0q,0.9733333333333332,0.9731165921214932,0.9736387324501692,0.9733333333333332,,0.9638095238095238,0.963298060110874,0.9646960335754398,0.9638095238095238,,0.9771428571428572,0.977098760492958,0.9771028411364546,0.9771428571428572,,0.977142857142857,0.9771507725908628,0.9772068184774648,0.977142857142857,,0.9828571428571428,0.9828174558722336,0.9828511404561824,0.9828571428571428,,0.9556962025316456,0.9559621316881184,0.9556962025316456,0.9557877111443028,0.9522900763358778,0.95276254134634,0.9522900763358778,0.9524331445212276,0.96,0.9602475685234304,0.96,0.9600888066604996,naiveBayes,0.958015267175573,"0.971428571428571
",0.9542857142857144,0.9541495291289932,0.9542541791739656,0.9542857142857144,
52,page-blocks,0.97881665449233,0.9787843300026392,0.9787545819399102,0.97881665449233,,0.975164353542732,0.9750882556577536,0.9750223429955364,0.975164353542732,,0.9773557341124908,0.9771079644216216,0.9769900267274694,0.9773557341124908,,0.9773557341124908,0.9771801783360192,0.9770700836773012,0.9773557341124908,,0.9773557341124908,0.9769599897865618,0.9768927311994338,0.9773557341124908,,,,,,,,,,,,,,randomForest,0.992690058479532,"0.97881665449233
",0.97881665449233,0.9787189042467248,0.9786446106041468,0.97881665449233,
53,php0FyS2T,0.6475,0.6433375929625931,0.724015873015873,0.6475,,0.565,0.5537353618603619,0.6199771825396825,0.565,,0.5925,0.5875674741924742,0.6557708333333335,0.5925,,0.5925,0.5875674741924742,0.6557708333333335,0.5925,,0.4925,0.4862826756576756,0.5491934523809523,0.4925,,,,,,,,,,,,,,svm,0.958333333333333,"0.71
",,,,,
54,php3CTpvq,0.6537647657568371,0.6547599442416616,0.6591197085337405,0.6537647657568371,,0.6541308404539327,0.6532748488765185,0.6549841049284204,0.6541308404539327,,0.6542736988723113,0.6531923527111614,0.6543594546631789,0.6542736988723113,,0.654273698872311,0.653192352711161,0.6543594546631789,0.654273698872311,,0.5411566174697988,0.5415927019329786,0.5449674821101428,0.5411566174697988,,0.4754761904761905,0.4752370688919976,0.4754761904761905,0.4752712509294131,1.0,1.0,1.0,1.0,0.5145313797444621,0.5131180384524172,0.5145313797444621,0.513735247300377,randomForest,0.962499665175582,"0.659711247421852
",,,,,
55,php5OMDBD,0.996,0.9959358288770054,0.9964444444444444,0.996,,1.0,1.0,1.0,1.0,,0.976,0.9771389436157236,0.9858095238095238,0.976,,1.0,1.0,1.0,1.0,,0.992,0.9923555555555555,0.9946666666666666,0.992,,,,,,,,,,,,,,randomForest,1.0,"1
",1.0,1.0,1.0,1.0,
56,php5s7Ep8,0.7818930041152263,0.7807281222578735,0.7863172823501875,0.7818930041152263,,0.7860082304526749,0.7836577244626731,0.7893274935876374,0.7860082304526749,,0.7633744855967078,0.7640622962677103,0.7680339332996888,0.7633744855967078,,0.7695473251028807,0.7666638363149467,0.7726067584789209,0.7695473251028807,,0.7757201646090535,0.7680118168697433,0.7841876472072882,0.7757201646090535,,,,,,,,,,,,,,svm,0.75807560137457,"0.720164609053498
",0.8106995884773662,0.8086623864521606,0.8140402469441654,0.8106995884773662,
57,php7KLval,0.8,0.7687804878048781,0.7904334828101643,0.8,,0.792,0.7672227722772277,0.7746728110599078,0.792,,0.816,0.7872780487804879,0.8158086696562034,0.816,,0.8,0.7631502078418155,0.7969354529783567,0.8,,0.748,0.6401647597254004,0.559504,0.748,,,,,,,,,,,,,,randomForest,0.833333333333333,"0.76
",,,,,
58,phpB0xrNj,0.9586324786324788,0.958615571161134,0.9592888483957508,0.9586324786324788,,0.9452991452991454,0.9452784097866344,0.9464460159895248,0.9452991452991454,,0.9516239316239316,0.9516032814368586,0.9526333545950528,0.9516239316239316,,0.936410256410256,0.9363160591621328,0.937946075993184,0.936410256410256,,0.8794871794871795,0.8793364531274689,0.8852336099549976,0.8794871794871795,,0.9452991452991452,0.9478894762333624,0.9452991452991452,0.9453056240699416,0.9970925260817514,0.9971057422928112,0.9970925260817514,0.9970928222984972,0.8476923076923077,0.9078199725731676,0.8476923076923077,0.8535683801722428,svm,1.0,"0.911794871794872
",,,,,
73,phpbL6t4U,0.9939620471535364,0.9939586870585444,0.9939845438507836,0.9939620471535364,,0.9939620471535364,0.9939574649720264,0.9939760563377152,0.9939620471535364,,0.9930994824611846,0.9930962029539581,0.993109492183304,0.9930994824611846,,0.9930994824611846,0.993096202953958,0.9931094921833041,0.9930994824611846,,0.9798734905117884,0.9798426457337448,0.9798716629593424,0.9798734905117884,,,,,,,,,,,,,,,,"NA
",,,,,
74,phpchCuL5,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,bagging,1.0,"1
",,,,,
59,phpCsX3fx,0.7525,0.7522653596403596,0.8217023809523809,0.7525,,0.7475,0.7502476412476413,0.8273988095238096,0.7475,,0.7525,0.7522653596403596,0.8217023809523809,0.7525,,0.7525,0.7522653596403596,0.8217023809523809,0.7525,,0.7825,0.7850171935907229,0.8392420634920634,0.7825,,,,,,,,,,,,,,svm,0.9975,"0.8175
",,,,,
76,phpdo58hj,0.875,0.875,0.875,0.875,,0.875,0.875,0.875,0.875,,0.8125,0.8003246753246753,0.859375,0.8125,,0.9375,0.9377450980392156,0.9453125,0.9375,,0.875,0.875,0.875,0.875,,,,,,,,,,,,,,rda,0.979166666666667,"0.625
",,,,,
75,phpdReP6S,0.9321766561514196,0.9174150880639232,0.9132951517564546,0.9321766561514196,,0.9274447949526814,0.9107709513077232,0.903586225875662,0.9274447949526814,,0.9337539432176656,0.90856324662564,0.9135907479199372,0.9337539432176656,,0.9290220820189274,0.9167431780230711,0.9110782580996516,0.9290220820189274,,0.9337539432176656,0.9108843685412814,0.9129505725886268,0.9337539432176656,,,,,,,,,,,,,,plsda,0.938421052631579,"0.93217665615142
",0.9321766561514196,0.9119828993130186,0.9093211599126424,0.9321766561514196,
60,phpEZ030X,0.75,0.7420634920634921,0.8409090909090908,0.75,,0.8125,0.8102941176470588,0.8687499999999999,0.8125,,0.75,0.7420634920634921,0.8409090909090908,0.75,,0.75,0.7420634920634921,0.8409090909090908,0.75,,0.75,0.75,0.7738095238095237,0.75,,,,,,,,,,,,,,svm,1.0,"0.5
",,,,,
77,phpfLuQE4,0.8235897435897436,0.8233087467405907,0.8294860510640136,0.8235897435897436,,0.796923076923077,0.7969671867758978,0.798376367689222,0.796923076923077,,0.8276923076923076,0.8275160655575281,0.8324436728061703,0.8276923076923076,,0.813333333333333,0.8132605185539671,0.815076456104782,0.813333333333333,,0.7861538461538461,0.786141192505326,0.7884581247155212,0.7861538461538462,,0.788034188034188,0.7937469223050039,0.788034188034188,0.7867505069491979,0.9969230769230768,0.9969315965883464,0.9969230769230768,0.9969231416646266,0.8215384615384616,0.8231626044875258,0.8215384615384616,0.8215722543520994,bagging,0.8471794871794871,"0.68
",,,,,
78,phpfrJpBS,0.9996913580246912,0.9996913659045028,0.9996916755575876,0.9996913580246912,,0.9969135802469136,0.9968934376308476,0.996919911364356,0.9969135802469136,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,0.9243827160493826,0.9248683140420184,0.9254900368538672,0.9243827160493828,,,,,,,,,,,,,,,,"NA
",1.0,1.0,1.0,1.0,
61,phpGReJjU,1.0,1.0,1.0,1.0,,0.9998252664686356,0.9998253320494638,0.9998262488651166,0.9998252664686356,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,c50,1.0,"1
",,,,,
62,phpGUrE90,0.8939393939393939,0.8931590951964468,0.8933820968303727,0.8939393939393939,,0.8825757575757576,0.8821633954377316,0.8819948208742776,0.8825757575757576,,0.875,0.8742452992927376,0.8741662961316141,0.875,,0.8522727272727273,0.8524349519477507,0.8526227769390928,0.8522727272727273,,0.8787878787878788,0.8782114006144044,0.8780678371173822,0.8787878787878788,,,,,,,,,,,,,,svm,0.7762326169405821,"0.734848484848485
",0.8787878787878788,0.8790497729938436,0.8794174844088786,0.8787878787878788,
79,phphQEck0,0.9996572268015996,0.9996573199362118,0.9996577029349419,0.9996572268015996,,0.9995103240022852,0.9995104920170976,0.9995111222607056,0.9995103240022852,,0.9996409042683424,0.9996410069673536,0.9996414308165223,0.9996409042683424,,0.9995429690687996,0.9995430867191918,0.9995434644794856,0.9995429690687996,,0.8869338121276422,0.8857212851498345,0.8848400536130826,0.8869338121276422,,,,,,,,,,,,,,knn,0.9995538434752329,"0.999477678935771
",,,,,
63,phpHyLSNF,0.8811188811188811,0.8764543312574228,0.9153263403263402,0.8811188811188811,,0.8881118881118881,0.8751705976700396,0.8894751712933532,0.8881118881118881,,0.8811188811188811,0.8760459655034494,0.917377824196006,0.8811188811188811,,0.8181818181818182,0.8048051557544786,0.8434426684426685,0.8181818181818182,,0.8321678321678321,0.8322220488549089,0.8545984318711592,0.8321678321678322,,,,,,,,,,,,,,bagging,0.8621495327102799,"0.622377622377622
",,,,,
80,phpkIxskf,0.9048925064142264,0.8916853910551954,0.8922315427169594,0.9048925064142264,,0.9050694505883394,0.8977567536429263,0.8950874455545853,0.9050694505883394,,0.9039193134566044,0.8926059849153856,0.8913496692061796,0.9039193134566044,,0.9039193134566044,0.8926059849153856,0.8913496692061796,0.9039193134566044,,0.8994072370167213,0.8813990582675267,0.8840494092855441,0.8994072370167212,,,,,,,,,,,,,,randomForest,0.9870237112185909,"0.90710430859064
",,,,,
82,phpmcGu2X,0.937037037037037,0.9373938922657552,0.9390925953569632,0.937037037037037,,0.9555555555555556,0.955133382906688,0.9564041913061521,0.9555555555555556,,0.9444444444444444,0.9423481548300424,0.9457501808890698,0.9444444444444444,,0.9481481481481482,0.9464774145438518,0.9530743063852384,0.9481481481481482,,0.8185185185185184,0.8225764168083604,0.8769654300299462,0.8185185185185185,,,,,,,,,,,,,,bagging,0.9469135802469141,"0.87037037037037
",,,,,
81,phpmPOD5A,0.9500793360185524,0.9398095568946628,0.9399971925486924,0.9500793360185524,,0.9498352251922372,0.9374996754934404,0.9398194422646742,0.9498352251922372,,0.9471500061027708,0.9409211398269652,0.9381594272987579,0.9471500061027708,,0.9440986207738312,0.925039291569364,0.9266057502356784,0.9440986207738312,,0.9454412303185644,0.9409624765049188,0.9382039533018062,0.9454412303185646,,,,,,,,,,,,,,c50,0.950276692708333,"0.945441230318565
",,,,,
83,phpn1jVwe,0.9853361945636624,0.984099162499388,0.9840861512077336,0.9853361945636624,,0.98068669527897,0.9778532301784504,0.978138036330412,0.98068669527897,,0.9796137339055794,0.9765133507098668,0.976611883307246,0.9796137339055794,,0.9792560801144492,0.9768434920769524,0.9762984082063584,0.9792560801144492,,0.9735336194563662,0.967042411691838,0.9660882229900374,0.9735336194563662,,,,,,,,,,,,,,bagging,0.9867652319065219,"0.976394849785408
",0.9817596566523604,0.9795495689705932,0.9795660247727408,0.9817596566523604,
64,phpN4gaxw,0.9959746981023576,0.9959719940576868,0.9959882302463792,0.9959746981023576,,0.9962622196664748,0.9962611936787028,0.9962765135232527,0.9962622196664748,,0.9959746981023576,0.9959737324305274,0.9959815833924672,0.9959746981023576,,0.9965497412305924,0.9965490732438852,0.9965708618413772,0.9965497412305924,,0.9324324324324323,0.9324023591067804,0.9325885310340062,0.9324324324324323,,,,,,,,,,,,,,,,"NA
",,,,,
65,phpNevWWL,0.7057142857142857,0.7002435421901703,0.7053520718270941,0.7057142857142857,,0.7157142857142857,0.7002143965429632,0.7187848713181031,0.7157142857142857,,0.7057142857142857,0.6950020824127665,0.6995720997760959,0.7057142857142857,,0.6971428571428572,0.6743135794513365,0.6817763247648305,0.6971428571428572,,0.7157142857142857,0.6944940185678979,0.6864031428151028,0.7157142857142857,,,,,,,,,,,,,,randomForest,0.834761904761905,"0.718571428571429
",0.7114285714285714,0.6999193164740045,0.7072364165407643,0.7114285714285714,
84,phpoOxxNn,0.8275,0.8267099428349428,0.85275,0.8275,,0.775,0.7727842851592852,0.8170119047619048,0.775,,0.78,0.7767305333555333,0.8158333333333334,0.78,,0.78,0.7767305333555333,0.8158333333333334,0.78,,0.77,0.7728568237318234,0.8211339285714284,0.77,,,,,,,,,,,,,,svm,0.9991659716430359,"0.855
",,,,,
85,phpoW7Dbi,0.9867986798679867,0.9867981046971896,0.9871415712999873,0.9867986798679867,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,0.8943894389438944,0.8943917396270823,0.8944719759532593,0.8943894389438944,,,,,,,,,,,,,,naiveBayes,0.526952695269527,"0.488448844884488
",1.0,1.0,1.0,1.0,
66,phpPbCMyg,0.6006535947712418,0.5873274652576169,0.5828140186478215,0.6006535947712418,,0.5993464052287582,0.5823418557081086,0.57817019845574,0.5993464052287582,,0.592156862745098,0.5785191431560419,0.573814406061228,0.592156862745098,,0.592156862745098,0.5785191431560419,0.573814406061228,0.592156862745098,,0.5882352941176471,0.580196973827395,0.5754139807210734,0.5882352941176471,,,,,,,,,,,,,,randomForest,0.7689625108979949,"0.597385620915033
",,,,,
86,phprAeXmK,0.9543850739087434,0.9477165597173016,0.9480784205069898,0.9543850739087434,,0.9543627988203112,0.9476180141616024,0.94805175239377,0.9543627988203112,,0.9543850739087434,0.9477165597173016,0.9480784205069898,0.9543850739087434,,0.9544652642270992,0.94805095496505,0.9482055513708,0.9544652642270992,,0.9503087327256688,0.9400900067189104,0.9423499904314472,0.9503087327256688,,0.94425221639763,0.9363443559808508,0.94425221639763,0.9389960988805616,0.9637846772073794,0.9607888081407038,0.9637846772073794,0.9595172703911716,0.9438400470449868,0.9327455228086996,0.9438400470449868,0.9352795276044136,,,,,,,,
67,phpSZJq5T,0.9111111111111112,0.912562553640985,0.9366381766381764,0.9111111111111112,,0.9111111111111112,0.9128196930946292,0.9321869488536154,0.9111111111111112,,0.9111111111111112,0.9113635668692428,0.9301346801346801,0.9111111111111112,,0.9222222222222224,0.923720821661998,0.9424074074074074,0.9222222222222224,,0.9222222222222224,0.9231779748936612,0.9382323232323232,0.9222222222222224,,,,,,,,,,,,,,bagging,0.992592592592593,"0.822222222222222
",,,,,
87,phptd5jYj,0.9423558897243108,0.9427582682648415,0.9469247860190892,0.9423558897243108,,0.9298245614035088,0.9301873062957028,0.9360694141287792,0.9298245614035088,,0.9398496240601504,0.9402455287697544,0.9450262496175148,0.9398496240601504,,0.9223057644110276,0.9220598412525672,0.9263359856431854,0.9223057644110276,,0.8496240601503761,0.8507229104710505,0.8578379525641552,0.849624060150376,,,,,,,,,,,,,,rda,0.998324958123953,"0.93984962406015
",,,,,
68,phpTJRsqa,0.6546938775510204,0.6441994370249879,0.6574476585048626,0.6546938775510204,,0.6734693877551021,0.6606941119600006,0.6935252947848372,0.6734693877551021,,0.6481632653061224,0.6391243379328642,0.6432591311346552,0.6481632653061224,,0.6522448979591837,0.6366833402750048,0.6792148234787986,0.6522448979591837,,0.6783673469387754,0.6676008254060121,0.6822987272421721,0.6783673469387755,,,,,,,,,,,,,,bagging,0.524367002450313,"0.507755102040816
",0.686530612244898,0.6741444597363679,0.705538268005615,0.686530612244898,
88,phpvcoG8S,0.6257211930646812,0.6260316329364528,0.6264250807383033,0.6257211930646812,,0.6346869762543939,0.6278407603448104,0.6316478133217033,0.6346869762543939,,0.6184388116814736,0.6175650335387469,0.6170827984804318,0.6184388116814736,,0.6184388116814736,0.6175650335387469,0.6170827984804318,0.6184388116814736,,0.6419767735045905,0.6251935327503588,0.6446579492026213,0.6419767735045904,,,,,,,,,,,,,,,,,,,,,
69,phpVeNa5j,0.997067448680352,0.9970662433111344,0.997072907542116,0.997067448680352,,0.99633431085044,0.9963321873074552,0.9963450871085084,0.99633431085044,,0.9970674486803521,0.9970662433111344,0.9970729075421159,0.9970674486803521,,0.997067448680352,0.9970669872358988,0.9970758114692864,0.997067448680352,,0.995601173020528,0.9956014940782384,0.9956235625647636,0.995601173020528,,,,,,,,,,,,,,randomForest,0.9997556207233629,"0.997800586510264
",,,,,
89,phpvtdNPU,0.9166666666666666,0.9116161616161615,0.9236111111111112,0.9166666666666666,,0.875,0.8393939393939394,0.8090277777777778,0.875,,0.875,0.8722222222222222,0.8854166666666666,0.875,,0.875,0.8393939393939394,0.8090277777777778,0.875,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,bagging,1.0,"0.625
",,,,,
70,phpWfYmlu,0.9754954954954954,0.9754925596283136,0.9757528701729672,0.9754954954954954,,0.9756756756756756,0.9756746519312764,0.9757684463367357,0.9756756756756756,,0.9785585585585586,0.9785561816138156,0.9787935011966888,0.9785585585585586,,0.971531531531532,0.9715272060581128,0.971832042080445,0.971531531531532,,0.96990990990991,0.969895455382082,0.9707036984061921,0.96990990990991,,0.9831831831831832,0.9832805905320524,0.9831831831831832,0.9831807800317468,0.9801801801801802,0.9802762145075864,0.9801801801801802,0.980177244816935,0.9783783783783784,0.9786026176586284,0.9783783783783784,0.9783761038653832,naiveBayes,0.98018018018018,"0.978378378378378
",,,,,
90,phpxijhaP,0.982162162162162,0.9821620214366632,0.9821670464219164,0.982162162162162,,0.9827027027027028,0.9827021366228637,0.9827383282963152,0.9827027027027028,,0.9827027027027028,0.9827023387997641,0.9827226501816704,0.9827027027027028,,0.9827027027027028,0.982702338799764,0.9827226501816704,0.9827027027027028,,0.9843243243243244,0.9843237059589928,0.9843696871401284,0.9843243243243244,,,,,,,,,,,,,,naiveBayes,0.977117117117117,"0.982162162162162
",0.982162162162162,0.982161687852914,0.9821893400369772,0.982162162162162,
71,phpYLeydd,0.648440664236533,0.6381442230570351,0.6460977712103498,0.648440664236533,,0.6528959092750102,0.6418869475150949,0.6495104570385241,0.6528959092750102,,0.6597812879708383,0.6549771055796781,0.6564811314810228,0.6597812879708383,,0.6306196840826246,0.6146566424080112,0.6375939794871269,0.6306196840826246,,0.5937626569461321,0.5808500688094357,0.5874954496421383,0.5937626569461321,,,,,,,,,,,,,,,,"NA
",,,,,
72,phpZrCzJR,0.992156862745098,0.9912466099317312,0.9917189550451412,0.992156862745098,,0.9921568627450981,0.9912466099317312,0.9917189550451412,0.9921568627450981,,0.9898039215686274,0.9884317762211614,0.9886889292534116,0.9898039215686274,,0.992156862745098,0.9909469466897164,0.9922189128816082,0.992156862745098,,0.992156862745098,0.9912466099317312,0.9917189550451412,0.992156862745098,,,,,,,,,,,,,,randomForest,0.996078431372549,"0.990588235294118
",0.992156862745098,0.9912466099317312,0.9917189550451412,0.992156862745098,
91,pokerhand-normalized,0.9973950921606748,0.9969547953996012,0.9973408609985832,0.9973950921606748,,0.9956617028700616,0.9950471475261068,0.9956527524675844,0.9956617028700616,,0.9953401093096512,0.99465859744955,0.9953337357597648,0.9953401093096512,,0.9953401093096508,0.99465859744955,0.995333735759765,0.9953401093096508,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,"NA
",,,,,
92,schizo,0.9294117647058824,0.9290209790209788,0.9297169811320756,0.9294117647058824,,0.9882352941176472,0.9882046080278221,0.9884615384615384,0.9882352941176472,,0.9529411764705882,0.9523584905660376,0.9563636363636364,0.9529411764705882,,0.9176470588235294,0.9174322561947544,0.9174825174825176,0.9176470588235294,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,svm,0.6235294117647061,"0.541176470588235
",0.9529411764705882,0.9532879818594104,0.9578947368421052,0.9529411764705882,
93,shuttle,0.999793103448276,0.9997922984775232,0.9997974381088434,0.999793103448276,,0.9998620689655172,0.999862708946013,0.9998663793103448,0.9998620689655172,,0.9998620689655172,0.9998716475095786,0.9999014778325124,0.9998620689655172,,0.9997241379310344,0.99968493806656,0.9997439655172414,0.9997241379310344,,0.9987586206896552,0.9985326483779106,0.9984150447823666,0.9987586206896552,,,,,,,,,,,,,,c50,0.999977011494253,"0.999793103448276
",,,,,
94,solar-flare_1,0.6708860759493671,0.6851797337520034,0.7013233601841197,0.6708860759493671,,0.6708860759493671,0.6890619928594612,0.7151898734177216,0.6708860759493671,,0.6835443037974683,0.7020685396727385,0.7257383966244725,0.6835443037974683,,0.7088607594936709,0.7318221960553429,0.7582278481012658,0.7088607594936709,,0.7974683544303798,0.7835184706794109,0.7711781888997078,0.7974683544303798,,,,,,,,,,,,,,randomForest,0.8474576271186439,"0.734177215189873
",0.7468354430379747,0.7351535146781578,0.7242616033755275,0.7468354430379747,
95,synthetic_control,0.98,0.9798378926038499,0.981818181818182,0.98,,0.9666666666666668,0.9665385509042326,0.9675933667781494,0.9666666666666668,,0.9666666666666668,0.9663964876730834,0.968181818181818,0.9666666666666668,,0.9666666666666668,0.9664831917491492,0.9694725028058362,0.9666666666666668,,0.96,0.959930420255534,0.9603460159911772,0.96,,,,,,,,,,,,,,rda,1.0,"0.966666666666667
",0.98,0.9799346082519028,0.9810897435897435,0.98,
96,tumors_C,0.6,0.6,0.6,0.6,,0.6,0.6,0.6,0.6,,0.6,0.6,0.6,0.6,,0.5333333333333333,0.5481481481481479,0.5666666666666667,0.5333333333333333,,0.6,0.6,0.6,0.6,,,,,,,,,,,,,,svm,0.933333333333333,"0.266666666666667
",,,,,
97,umistfacescropped,0.9699074074074074,0.972134088904922,0.983586860670194,0.9699074074074074,,0.9675925925925926,0.9698192239858904,0.9831238977072312,0.9675925925925926,,0.9652777777777778,0.9674272486772488,0.9817460317460319,0.9652777777777778,,0.965277777777778,0.9674272486772488,0.981746031746032,0.965277777777778,,0.0,0.0,0.0,0.0,,0.9846153846153848,0.9868589743589744,0.9846153846153848,0.9844982368059292,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,svm,1.0,"0.993055555555556
",,,,,
98,vowel,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,0.9973118279569888,0.997311059050222,0.997378817890278,0.9973118279569888,,1.0,1.0,1.0,1.0,,0.9910313901345292,0.9910313901345292,0.9910313901345292,0.9910313901345292,1.0,1.0,1.0,1.0,0.9153225806451613,0.8378154266389178,0.9153225806451613,0.8748556876061121,part,1.0,"0.987903225806452
",1.0,1.0,1.0,1.0,
99,wine-quality-red,0.6708333333333334,0.6505704401397118,0.6392448548486623,0.6708333333333334,,0.6733333333333333,0.6506368288769323,0.6381880009287095,0.6733333333333333,,0.665,0.6459268773895825,0.6350342296408531,0.665,,0.671666666666667,0.6519772977179129,0.639153867466157,0.671666666666667,,0.6975000000000001,0.6792353350287748,0.6703716793537362,0.6975000000000001,,0.6361111111111111,0.6100103600103599,0.6361111111111111,0.6217997559267922,0.8540450375312759,0.8544640353517308,0.8540450375312759,0.8532716540068788,0.6125,0.6003063025210084,0.6125,0.5995153604305339,bagging,0.6897414512093412,"0.6125
",0.6883333333333334,0.6677834102489371,0.6553652926459007,0.6883333333333334,
