,dataset,sklearn_accuracy_mean,sklearn_f1_score_mean,sklearn_precision_mean,sklearn_recall_mean,sklearn_time_mean,sklearn_e_accuracy_mean,sklearn_e_f1_score_mean,sklearn_e_precision_mean,sklearn_e_recall_mean,sklearn_e_time_mean,sklearn_m_accuracy_mean,sklearn_m_f1_score_mean,sklearn_m_precision_mean,sklearn_m_recall_mean,sklearn_m_time_mean,sklearn_v_accuracy_mean,sklearn_v_f1_score_mean,sklearn_v_precision_mean,sklearn_v_recall_mean,sklearn_v_time_mean,autoweka_accuracy_mean,autoweka_f1_score_mean,autoweka_precision_mean,autoweka_recall_mean,autoweka_time_mean,recipe_valid_acc,recipe_valid_precision,recipe_valid_recall,recipe_valid_f1,recipe_train_acc,recipe_train_precision,recipe_train_recall,recipe_train_f1,recipe_test_acc,recipe_test_precision,recipe_test_recall,recipe_test_f1,smartml_model,smartml_train_acc,smartml_valid_acc,tpot_accuracy_mean,tpot_f1_score_mean,tpot_precision_mean,tpot_recall_mean,tpot_time_mean
46,kin8nm,0.90087890625,0.9008722992111601,0.9008695650485724,0.90087890625,,0.8916015625,0.8916015625,0.8916015625,0.8916015625,,0.888671875,0.8886810218155019,0.8886969566103812,0.888671875,,0.88671875,0.8867280572859495,0.8867441375746852,0.88671875,,0.78515625,0.7850814768681063,0.7850802177373828,0.78515625,,0.8497830802603037,0.8498709987462169,0.8497830802603037,0.8497848031710324,1.0,1.0,1.0,1.0,0.48876953125,0.6354483919789592,0.48876953125,0.3396512368402354,knn,0.887532552083333,"0.857421875
",0.85888671875,0.8589547491599516,0.8597799676086263,0.85888671875,
47,leukemia,1.0,1.0,1.0,1.0,,0.9814814814814816,0.9811718072587636,0.9830246913580246,0.9814814814814816,,0.9629629629629628,0.9623436145175276,0.9660493827160492,0.9629629629629628,,0.9629629629629628,0.9623436145175276,0.9660493827160492,0.9629629629629628,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.8690476190476191,0.8333333333333334,0.8206060606060606,knn,1.0,"0.722222222222222
",0.9444444444444444,0.9435154217762912,0.9490740740740741,0.9444444444444444,
48,lymphoma_2classes,0.75,0.7419025419025419,0.8465057319223986,0.75,,0.8611111111111112,0.8613053613053614,0.8816137566137567,0.8611111111111112,,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,,0.8055555555555557,0.8061383061383062,0.8419312169312169,0.8055555555555557,,0.75,0.7517482517482517,0.7638888888888891,0.75,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5833333333333334,0.5729166666666666,0.5833333333333334,0.5740740740740741,knn,0.8484848484848492,"0.833333333333333
",,,,,
8,MagicTelescope,0.8824395373291273,0.880390772339453,0.8823530541027697,0.8824395373291273,,0.8828601472134595,0.8809516215173978,0.8826036272477766,0.8828601472134595,,0.8782334384858044,0.8756828001408454,0.8786430264489163,0.8782334384858044,,0.8715036803364878,0.8687862865299631,0.8716140199737189,0.8715036803364878,,0.8332281808622503,0.8288345947743826,0.8320568493900877,0.8332281808622503,,,,,,,,,,,,,,randomForest,0.991097090781633,"0.876550998948475
",0.8809674027339642,0.8790614487386785,0.880597472989455,0.8809674027339642,
49,mfeat-pixel,0.9946666666666668,0.9945960530258116,0.9946989140081652,0.9946666666666668,,0.9946666666666668,0.9945960530258116,0.9946989140081652,0.9946666666666668,,0.994,0.9939131486289432,0.9940395604395604,0.994,,0.996,0.9959618618195482,0.9960176211453744,0.996,,0.9953333333333334,0.9952789574226798,0.9953582675767696,0.9953333333333332,,0.9977777777777778,0.9978250591016548,0.9977777777777778,0.9977883483675544,1.0,1.0,1.0,1.0,0.9940000000000001,0.9940395604395604,0.9940000000000001,0.9939131486289432,plsda,0.988,"0.988
",0.9946666666666668,0.9945960530258116,0.9946989140081652,0.9946666666666668,
50,mnist_784,0.9645523809523808,0.9645510230059032,0.9645905260625816,0.9645523809523808,,0.9641523809523812,0.964145837564326,0.9641890170820259,0.9641523809523812,,0.9641714285714286,0.9641589974689524,0.9641974738140248,0.9641714285714286,,0.9641714285714286,0.9641589974689524,0.9641974738140248,0.9641714285714286,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,
51,openml_phpJNxH0q,0.9714285714285716,0.9711902342084934,0.9717635714972658,0.9714285714285716,,0.9733333333333332,0.9731594643964112,0.9735254711618349,0.9733333333333332,,0.9733333333333332,0.973253222277672,0.9733192913529048,0.9733333333333332,,0.9695238095238096,0.9693774561556774,0.969871197549919,0.9695238095238096,,0.9828571428571428,0.9828174558722336,0.9828511404561824,0.9828571428571428,,0.9556962025316456,0.9559621316881184,0.9556962025316456,0.9557877111443028,0.9522900763358778,0.95276254134634,0.9522900763358778,0.9524331445212276,0.96,0.9602475685234304,0.96,0.9600888066604996,naiveBayes,0.958015267175573,"0.971428571428571
",0.9447619047619048,0.944015863940902,0.9458884565754092,0.9447619047619048,
52,page-blocks,0.97954711468225,0.97954711468225,0.97954711468225,0.97954711468225,,0.9773557341124908,0.9771079644216216,0.9769900267274694,0.9773557341124908,,0.9817384952520088,0.9817106293126198,0.9816853753919392,0.9817384952520088,,0.9810080350620892,0.9810080350620892,0.9810080350620892,0.9810080350620892,,0.0,0.0,0.0,0.0,,0.9732142857142856,0.9748764908157048,0.9732142857142856,0.9737971864055672,0.9861111111111112,0.987540890635933,0.9861111111111112,0.9864647792078128,0.9612856099342586,0.967341582939519,0.9612856099342586,0.9630894593563024,randomForest,0.993908382066277,"0.978086194302411
",0.9824689554419284,0.9824152392878264,0.9823720679503052,0.9824689554419284,
53,php0FyS2T,0.6875,0.6739329906204907,0.732068722943723,0.6875,,0.69,0.686570381007881,0.7446619769119769,0.69,,0.6575,0.6481088519323813,0.7128065476190477,0.6575,,0.61,0.6012060578310578,0.652625,0.61,,0.6,0.5804343295593296,0.6331319444444444,0.6,,0.5888888888888889,0.5794444444444445,0.5888888888888889,0.5611697715864382,1.0,1.0,1.0,1.0,0.635,0.6724434523809524,0.635,0.6212594211344211,svm,0.958333333333333,"0.7
",,,,,
54,php3CTpvq,0.6545862016625149,0.6567650407937103,0.6632862379342396,0.6545862016625149,,0.6596174965847911,0.6578600307442359,0.6600478450401981,0.6596174965847911,,0.6542736988723113,0.6531923527111614,0.6543594546631789,0.6542736988723113,,0.6542736988723113,0.6531923527111614,0.6543594546631789,0.6542736988723113,,0.5411566174697988,0.5415927019329786,0.5449674821101428,0.5411566174697988,,0.6539583333333333,0.6553053436202074,0.6539583333333333,0.6533462804609397,1.0,1.0,1.0,1.0,0.6621487691854392,0.6631487157697796,0.6621487691854392,0.6615592642161379,randomForest,0.9994107090241879,"0.65898802667881
",,,,,
55,php5OMDBD,0.996,0.9961804511278196,0.997,0.996,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,randomForest,1.0,"0.996
",1.0,1.0,1.0,1.0,
56,php5s7Ep8,0.7942386831275721,0.7902067018090196,0.7977563747250805,0.7942386831275721,,0.7901234567901234,0.7875036121526388,0.7931837023508526,0.7901234567901234,,0.7921810699588477,0.7892860024201864,0.7932678652091886,0.7921810699588477,,0.7674897119341564,0.7652244177999528,0.7734487741944968,0.7674897119341564,,0.7962962962962963,0.7922291895333933,0.7945778788298801,0.7962962962962963,,0.7414187643020596,0.7526340936689273,0.7414187643020596,0.743024015141578,1.0,1.0,1.0,1.0,0.602880658436214,0.6195618486936517,0.602880658436214,0.5312980465255611,rda,0.718213058419244,"0.716049382716049
",0.7777777777777778,0.77624563808988,0.7788315017091217,0.7777777777777778,
57,php7KLval,0.7959999999999999,0.7680767218831734,0.7816000000000001,0.7959999999999999,,0.7879999999999999,0.7615241065627032,0.7692649082568808,0.7879999999999999,,0.78,0.7410770643733824,0.7604424778761062,0.78,,0.792,0.7717200000000002,0.7745017129805862,0.792,,0.708,0.7072213333333333,0.7064646533973918,0.708,,0.7377777777777778,0.7205090006207324,0.7377777777777778,0.7264853922245228,1.0,1.0,1.0,1.0,0.728,0.7140319892730581,0.728,0.7198175287356321,randomForest,0.842666666666667,"0.804
",0.7879999999999999,0.7639370699137908,0.7690773420479304,0.7879999999999999,
58,phpB0xrNj,0.9647863247863248,0.9647999147248036,0.965562442357749,0.9647863247863248,,0.962051282051282,0.9620609567918486,0.9626448484141268,0.962051282051282,,0.9647863247863248,0.9647790696906048,0.9653963916048546,0.9647863247863248,,0.9535042735042736,0.9535775427901616,0.9543735469380558,0.9535042735042736,,0.8794871794871795,0.8793364531274689,0.8852336099549976,0.8794871794871795,,,,,,,,,,,,,,svm,1.0,"0.911794871794872
",,,,,
73,phpbL6t4U,0.9936745255894192,0.993672889334736,0.9936957409695568,0.9936745255894192,,0.9942495687176538,0.9942473727340804,0.9942756889222488,0.9942495687176538,,0.9939620471535364,0.9939633980931606,0.99398413068086,0.9939620471535364,,0.9930994824611846,0.9930962029539581,0.993109492183304,0.9930994824611846,,0.9910868315123637,0.9910795512667594,0.9910933639203297,0.9910868315123634,,0.9942492012779552,0.9942963016260176,0.9942492012779552,0.9942411093241876,1.0,1.0,1.0,1.0,0.9951121334100056,0.9951178698345948,0.9951121334100056,0.9951117521808468,,,"NA
",,,,,
74,phpchCuL5,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,0.9962962962962963,0.9962895927601808,0.9963824289405684,0.9962962962962963,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,bagging,1.0,"1
",1.0,1.0,1.0,1.0,
59,phpCsX3fx,0.7925,0.7855849428349428,0.822640873015873,0.7925,,0.805,0.7983995032745033,0.8434642857142856,0.805,,0.77,0.7678335830835831,0.8216488095238096,0.77,,0.7525,0.7522653596403596,0.8217023809523809,0.7525,,0.785,0.7928218170718169,0.850017857142857,0.785,,0.8138888888888889,0.8437481962481963,0.8138888888888889,0.8117249879749879,0.9566666666666668,0.959210694738268,0.9566666666666668,0.956140538453044,0.82,0.8573720238095238,0.82,0.8198619436119435,svm,0.996666666666667,"0.8175
",,,,,
76,phpdo58hj,0.875,0.875,0.875,0.875,,0.875,0.875,0.875,0.875,,0.9375,0.9377450980392156,0.9453125,0.9375,,0.75,0.75,0.75,0.75,,0.6875,0.6837044534412955,0.6854166666666666,0.6875,,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.9791666666666666,0.980072463768116,0.9791666666666666,0.979193899782135,0.75,0.7738095238095237,0.75,0.75,rda,0.979166666666667,"0.625
",0.875,0.875,0.875,0.875,
75,phpdReP6S,0.9305993690851736,0.9109508897731474,0.906147161596777,0.9305993690851736,,0.9290220820189274,0.9078890806764148,0.901044952681388,0.9290220820189274,,0.9305993690851736,0.9193051945670059,0.9142910564527374,0.9305993690851736,,0.9337539432176656,0.916829340662773,0.9146576917801716,0.9337539432176656,,0.9337539432176656,0.9108843685412814,0.9129505725886268,0.9337539432176656,,0.9175438596491228,0.9207888141406148,0.9175438596491228,0.9191222461798282,0.99,0.9906653851580136,0.99,0.9902090186285486,0.9258675078864352,0.9185971423269624,0.9258675078864352,0.9218151870934176,plsda,0.938421052631579,"0.93217665615142
",0.9305993690851736,0.9146504751639092,0.9096137218029148,0.9305993690851736,
60,phpEZ030X,0.75,0.7420634920634921,0.8409090909090908,0.75,,0.9375,0.9377450980392156,0.9453125,0.9375,,0.75,0.7420634920634921,0.8409090909090908,0.75,,0.8125,0.8102941176470588,0.8687499999999999,0.8125,,0.75,0.75,0.7738095238095237,0.75,,0.6,0.36,0.6,0.45,1.0,1.0,1.0,1.0,0.6875,0.8177083333333334,0.6875,0.6685222672064777,svm,1.0,"0.5
",,,,,
77,phpfLuQE4,0.8456410256410257,0.8454862046421514,0.8504832178678464,0.8456410256410257,,0.8482051282051283,0.8479690275071508,0.8537102967290373,0.8482051282051283,,0.8446153846153847,0.8444467869324047,0.8496235218647037,0.8446153846153847,,0.8461538461538461,0.84617429401689,0.8478128437412685,0.8461538461538461,,0.7261538461538461,0.7259878929316194,0.7293540216020614,0.7261538461538461,,0.8393162393162393,0.839498468931549,0.8393162393162393,0.8393190564844218,1.0,1.0,1.0,1.0,0.8492307692307692,0.8515494660722711,0.8492307692307692,0.8492307692307692,plsda,0.650769230769231,"0.621538461538461
",0.8446153846153847,0.8445342630655756,0.8483144399706135,0.8446153846153847,
78,phpfrJpBS,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,0.9993827160493828,0.9993827160493828,0.9993827160493828,0.9993827160493828,,0.984567901234568,0.9860800593963766,0.984567901234568,0.9849467714970956,0.9902243259930028,0.9907002147689656,0.9902243259930028,0.9903275415328142,0.9876543209876544,0.9881517297810324,0.9876543209876544,0.987769137242413,,,"NA
",1.0,1.0,1.0,1.0,
61,phpGReJjU,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,c50,1.0,"1
",,,,,
62,phpGUrE90,0.8636363636363636,0.8618606826699312,0.8628049504715299,0.8636363636363636,,0.8712121212121212,0.8699099181910104,0.8703512396694215,0.8712121212121212,,0.8371212121212122,0.8347535089458761,0.8355629910674275,0.8371212121212122,,0.8674242424242424,0.8681053484218789,0.8694317284489185,0.8674242424242424,,0.0,0.0,0.0,0.0,,0.7899159663865546,0.8168561542263966,0.7899159663865546,0.7954046483458248,0.8710493046776233,0.8705823472594728,0.8710493046776233,0.8707914295433559,0.8712121212121212,0.8707247695983616,0.8712121212121212,0.8709153194983155,svm,0.7648546144121371,"0.715909090909091
",0.8484848484848485,0.8496674057649667,0.8524475524475524,0.8484848484848485,
79,phphQEck0,0.9996735493348567,0.9996736333708514,0.9996739775853298,0.9996735493348567,,0.9995756141353138,0.9995757597481512,0.9995763676507076,0.9995756141353138,,0.9996409042683424,0.9996410069673536,0.9996414308165223,0.9996409042683424,,0.9995429690687996,0.9995431128311092,0.9995436450639368,0.9995429690687996,,0.8869338121276422,0.8857212851498345,0.8848400536130826,0.8869338121276422,,,,,,,,,,,,,,neuralnet,0.9992926786802471,"0.999330776136456
",,,,,
63,phpHyLSNF,0.9300699300699301,0.9237726197004308,0.9518939393939394,0.9300699300699301,,,,,,,0.8741258741258742,0.8708629643538387,0.9009937430990064,0.8741258741258742,,0.9090909090909092,0.8955857290003503,0.9077294597399492,0.9090909090909092,,0.8321678321678321,0.8322220488549089,0.8545984318711592,0.8321678321678322,,0.8372093023255814,0.8437532859044486,0.8372093023255814,0.8262806162468578,1.0,1.0,1.0,1.0,0.8811188811188811,0.9054021153671504,0.8811188811188811,0.8739584048332508,bagging,0.869158878504673,"0.629370629370629
",0.8881118881118881,0.8803356046985482,0.9180100601153236,0.8881118881118881,
80,phpkIxskf,0.9048040343271698,0.8941556893798354,0.8927343557047329,0.9048040343271698,,0.9056002831106784,0.8972603806669351,0.8949328952002743,0.9056002831106784,,0.9047155622401132,0.8981518910495612,0.8953490295824255,0.9047155622401132,,0.9060426435459612,0.8975825719122554,0.895373026936212,0.9060426435459612,,0.9045386180660002,0.8959663041064818,0.8935357481350367,0.9045386180660002,,,,,,,,,,,,,,randomForest,0.9860209979945742,"0.906308059807131
",0.9086083340706008,0.9024748109471707,0.9000305868820706,0.9086083340706008,
82,phpmcGu2X,0.9518518518518518,0.9514885952432802,0.9536879604111742,0.9518518518518518,,0.9444444444444444,0.9435314211454562,0.945844477672144,0.9444444444444444,,0.9518518518518518,0.9511886880035424,0.9534705997205998,0.9518518518518518,,0.9592592592592591,0.9590429508438096,0.962710561023047,0.9592592592592591,,0.8037037037037037,0.8212611014930451,0.8625223130778686,0.8037037037037037,,0.934156378600823,0.9352414964377502,0.934156378600823,0.9338473389031224,0.9987654320987654,0.99877829218107,0.9987654320987654,0.9987651764719631,0.974074074074074,0.9741781795022536,0.974074074074074,0.9739431513524112,bagging,0.798765432098765,"0.777777777777778
",0.9481481481481482,0.9479838156334316,0.9491969073450556,0.9481481481481482,
81,phpmPOD5A,0.9494690589527646,0.9354855776737172,0.9398706823241941,0.9494690589527646,,0.95020139143171,0.9378969013127276,0.9405881760162996,0.95020139143171,,0.9449530086659343,0.9250741581500622,0.9301774570831628,0.9449530086659343,,0.9494690589527646,0.9348243605840808,0.9404446313105521,0.9494690589527646,,0.9454412303185644,0.9409624765049188,0.9382039533018062,0.9454412303185646,,0.9221483792214836,0.9331654179134437,0.9221483792214836,0.9271000825776872,0.9368896484375,0.9584822061324804,0.9368896484375,0.9445599010152774,0.9119980471133896,0.936712849425412,0.9119980471133896,0.922247230741126,bagging,0.941975911458333,"0.942511900402783
",0.951055779323813,0.9429273935360856,0.941978074013488,0.951055779323813,
83,phpn1jVwe,0.9824749642346208,0.9801769179221036,0.9805526303609716,0.9824749642346208,,0.98068669527897,0.9774273531558272,0.9782951474675884,0.98068669527897,,0.984620886981402,0.983323511889602,0.9832242804208804,0.984620886981402,,0.9839055793991416,0.9835378716983284,0.9832594955487144,0.9839055793991416,,0.9803290414878396,0.9779456135957376,0.9776716773906612,0.9803290414878396,,,,,,,,,,,,,,plsda,0.9818767139620841,"0.975321888412017
",0.9853361945636624,0.9842238914917156,0.9841035291338878,0.9853361945636624,
64,phpN4gaxw,0.9985623921794134,0.9985624006679864,0.9985686511522376,0.9985623921794134,,0.9971247843588268,0.997123102312037,0.9971290121446872,0.9971247843588268,,0.9959746981023576,0.9959737324305274,0.9959815833924672,0.9959746981023576,,0.9968372627947096,0.9968355515743712,0.9968581036377182,0.9968372627947096,,0.9324324324324323,0.9324023591067804,0.9325885310340062,0.9324324324324323,,0.989776357827476,0.9898059659908234,0.989776357827476,0.9897767208572996,0.9934815950920244,0.9934948904422516,0.9934815950920244,0.9934770686900264,0.9896492236917768,0.9896692257087912,0.9896492236917768,0.9896274921245718,,,"NA
",,,,,
65,phpNevWWL,0.7228571428571429,0.7087701045866747,0.7293257444086954,0.7228571428571429,,0.7257142857142858,0.7130441978013765,0.726261797026503,0.7257142857142858,,0.7057142857142857,0.6950020824127665,0.6995720997760959,0.7057142857142857,,0.7257142857142858,0.7130441978013765,0.726261797026503,0.7257142857142858,,0.7314285714285714,0.7165946913227106,0.7255142560639898,0.7314285714285714,,0.6904761904761905,0.7054654177774209,0.6904761904761905,0.6871109588162535,0.6923809523809524,0.7064286087032914,0.6923809523809524,0.6894361720511829,0.6957142857142857,0.7154883284885205,0.6957142857142857,0.6976751031270979,randomForest,0.8142857142857142,"0.715714285714286
",0.7128571428571429,0.6977031842646203,0.7078484749554874,0.7128571428571429,
84,phpoOxxNn,0.82,0.8219338300588299,0.8534345238095237,0.82,,0.82,0.8163032661782662,0.8573690476190476,0.82,,0.7875,0.7840590659340659,0.8303630952380954,0.7875,,0.7875,0.7837089022089022,0.8319404761904763,0.7875,,0.74,0.74644826007326,0.7952123015873016,0.74,,0.8083333333333333,0.8188095238095238,0.8083333333333333,0.7918997514830848,1.0,1.0,1.0,1.0,0.8375,0.8687440476190476,0.8375,0.8350691114441113,svm,0.994995829858215,"0.85
",,,,,
85,phpoW7Dbi,,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,0.4950495049504951,0.327847354271851,0.2450740123517302,0.4950495049504951,,0.9963369963369964,0.9963633488813344,0.9963369963369964,0.9963367996999712,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,randomForest,0.973597359735974,"0.564356435643564
",1.0,1.0,1.0,1.0,
66,phpPbCMyg,0.6058823529411764,0.5894168360997226,0.5858412198818082,0.6058823529411764,,0.5980392156862745,0.5749448123828736,0.5777002602401108,0.5980392156862745,,0.592156862745098,0.5785191431560419,0.573814406061228,0.592156862745098,,0.5973856209150327,0.5852652843019129,0.5796007579647235,0.5973856209150327,,0.5843137254901961,0.5776829144097472,0.5729978106273784,0.5843137254901961,,0.5846042120551924,0.574249313448899,0.5846042120551924,0.5780123680720274,0.98256320836966,0.9828765777293336,0.98256320836966,0.9826007696058976,0.6052287581699346,0.5946587078347445,0.6052287581699346,0.5987892563949362,randomForest,0.9420226678291189,"0.613071895424837
",0.6124183006535948,0.5994598812993047,0.5940476712850692,0.6124183006535948,
86,phprAeXmK,0.9549686812256644,0.948226818756117,0.9489490792205679,0.9549686812256644,,0.9553384476936374,0.9484590868034799,0.9495375130180038,0.9553384476936374,,0.9543850739087434,0.9477165597173016,0.9480784205069898,0.9543850739087434,,0.9548884909073088,0.9485305153407284,0.9487829504260658,0.9548884909073088,,0.9499746063991874,0.9395517362728419,0.9418219970661152,0.9499746063991874,,,,,,,,,,,,,,,,,,,,,
67,phpSZJq5T,0.9111111111111112,0.9121446317318352,0.9239618406285074,0.9111111111111112,,0.9333333333333332,0.933063595808694,0.9451234567901236,0.9333333333333332,,,,,,,0.9222222222222224,0.9226709475213088,0.9339618406285072,0.9222222222222224,,0.9222222222222224,0.9231779748936612,0.9382323232323232,0.9222222222222224,,0.8518518518518519,0.8990397805212621,0.8518518518518519,0.8315180554239945,1.0,1.0,1.0,1.0,0.9333333333333332,0.941818181818182,0.9333333333333332,0.9329012345679012,bagging,0.97037037037037,"0.822222222222222
",0.9777777777777776,0.9777777777777776,0.9801234567901236,0.9777777777777776,
87,phptd5jYj,0.9448621553884712,0.9453532933172172,0.9480964453186724,0.9448621553884712,,0.9323308270676692,0.932526593240134,0.9368641782829424,0.9323308270676692,,0.9398496240601504,0.9402455287697544,0.9450262496175148,0.9398496240601504,,0.924812030075188,0.9256107557289746,0.9315525458184736,0.924812030075188,,0.8496240601503761,0.8507229104710505,0.8578379525641552,0.849624060150376,,0.947075208913649,0.9490770385435502,0.947075208913649,0.9473755966740836,0.9639865996649916,0.9650104931284812,0.9639865996649916,0.9640302140594316,0.924812030075188,0.9302688915758429,0.924812030075188,0.9253035511891816,rda,0.988274706867672,"0.93734335839599
",0.9473684210526316,0.9475998251647648,0.9503840491327872,0.9473684210526316,
68,phpTJRsqa,0.6636734693877551,0.6543279254494043,0.6622082173524382,0.6636734693877551,,0.6375510204081632,0.6132965253482432,0.6547542952056482,0.6375510204081632,,0.6457142857142857,0.638186142038573,0.6445806939453211,0.6457142857142857,,0.6473469387755102,0.6403966920619886,0.6441428641842526,0.6473469387755102,,0.6816326530612246,0.6688972658928601,0.6922181444480155,0.6816326530612244,,0.6188747731397459,0.6154141325207454,0.6188747731397459,0.6078714815134229,1.0,1.0,1.0,1.0,0.6734693877551021,0.6742084138288643,0.6734693877551021,0.6647412983609802,bagging,0.5240947454396949,"0.500408163265306
",0.6857142857142857,0.6710597704112692,0.7029793510693809,0.6857142857142857,
88,phpvcoG8S,,,,,,0.6581433635406315,0.6431664020747675,0.6625448103006271,0.6581433635406315,,0.6624223187932902,0.6512870428490231,0.664094969202297,0.6624223187932902,,0.6624964774631802,0.6580617628738974,0.6604248391983277,0.6624964774631802,,0.6426367856666123,0.629604948932187,0.6428372952622399,0.6426367856666123,,,,,,,,,,,,,,,,"NA
",,,,,
69,phpVeNa5j,0.9970674486803521,0.9970662433111344,0.9970729075421159,0.9970674486803521,,0.99633431085044,0.9963322665626346,0.9963453395951194,0.99633431085044,,0.9970674486803521,0.9970662433111344,0.9970729075421159,0.9970674486803521,,0.9978005865102639,0.9977987286128014,0.9978061617028868,0.9978005865102639,,0.9948680351906158,0.994865514198178,0.994892477107184,0.9948680351906158,,0.9926710097719871,0.9927132658044736,0.9926710097719871,0.9926623476421952,0.6671554252199413,0.6774495325533785,0.6671554252199413,0.6699811269410058,0.6524926686217009,0.6634047881818261,0.6524926686217009,0.6553292947136289,randomForest,0.9997556207233629,"0.998533724340176
",0.99633431085044,0.9963412242308406,0.9963715440821644,0.99633431085044,
89,phpvtdNPU,0.9166666666666666,0.9116161616161615,0.9236111111111112,0.9166666666666666,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.9090909090909092,0.8701298701298701,0.9090909090909092,0.8881118881118882,1.0,1.0,1.0,1.0,0.875,0.8090277777777778,0.875,0.8393939393939394,bagging,1.0,"0.625
",0.9583333333333334,0.9527777777777778,0.9635416666666666,0.9583333333333334,
70,phpWfYmlu,0.9760360360360358,0.9760346256073679,0.9761603388407109,0.9760360360360358,,0.9751351351351352,0.9751317314601612,0.9754237342556344,0.9751351351351352,,0.9774774774774776,0.9774756682399124,0.9776539490585602,0.9774774774774776,,0.9711711711711712,0.9711658439197608,0.9714739612421844,0.9711711711711712,,0.9747747747747748,0.9747731321174674,0.9749220603549752,0.9747747747747748,,0.9771771771771772,0.9771998978816688,0.9771771771771772,0.97717584313329,0.9801801801801802,0.9802762145075864,0.9801801801801802,0.980177244816935,0.9783783783783784,0.9786026176586284,0.9783783783783784,0.9783761038653832,naiveBayes,0.98018018018018,"0.978378378378378
",0.9763963963963964,0.976396216714136,0.9764129706450676,0.9763963963963964,
90,phpxijhaP,0.9810810810810808,0.9810800472939072,0.9811483999193324,0.9810810810810808,,0.9832432432432432,0.9832427976800104,0.9832705095733062,0.9832432432432432,,0.9783783783783784,0.9783776707785796,0.9784135591575416,0.9783783783783784,,0.9827027027027028,0.9827023387997641,0.9827226501816704,0.9827027027027028,,0.9821621621621619,0.982161687852914,0.9821893400369772,0.9821621621621619,,0.9753753753753752,0.9753814953929232,0.9753753753753752,0.9753752687833056,0.9827027027027028,0.9827117293062602,0.9827027027027028,0.9827026218384074,0.9810810810810808,0.9811752683439641,0.9810810810810808,0.9810797155687588,naiveBayes,0.977117117117117,"0.982162162162162
",0.9832432432432432,0.9832425822320264,0.9832884695782176,0.9832432432432432,
71,phpYLeydd,0.6751721344673957,0.6681869192138297,0.6740900600516601,0.6751721344673957,,0.6549210206561361,0.6456299218736922,0.6530899300781328,0.6549210206561361,,0.6747671121911705,0.6689244763734732,0.6695890111725382,0.6747671121911705,,0.6751721344673957,0.6647713985247649,0.6756773322343359,0.6751721344673957,,0.6577561765897124,0.6524026129435856,0.6544331492704426,0.6577561765897124,,0.6557155715571558,0.6584920491513568,0.6557155715571558,0.6448744299793531,1.0,1.0,1.0,1.0,0.28351559335763465,0.17498315803559614,0.28351559335763465,0.1556815464669633,,,"NA
",0.6496557310652086,0.6404956041507135,0.6446218300914965,0.6496557310652086,
72,phpZrCzJR,0.9898039215686274,0.9887985030990528,0.9886709894108321,0.9898039215686274,,0.9913725490196078,0.9902115029563672,0.9908402030645987,0.9913725490196078,,0.9913725490196078,0.9902115029563672,0.9908402030645987,0.9913725490196078,,0.9898039215686274,0.9894178555532128,0.9891653017611182,0.9898039215686274,,0.9921568627450981,0.9912466099317312,0.9917189550451412,0.9921568627450981,,0.9965156794425089,0.9965156794425089,0.9965156794425089,0.9965156794425089,0.9981699346405228,0.998173325444524,0.9981699346405228,0.9981073650210588,0.9843137254901959,0.9873125848557168,0.9843137254901959,0.9855435294117648,randomForest,0.9973856209150329,"0.990588235294118
",0.9929411764705882,0.9924712512423474,0.9924727841891324,0.9929411764705882,
91,pokerhand-normalized,0.9995899682104764,0.9995824572001264,0.9995889598472744,0.9995899682104764,,0.99768131042944,0.9973330016841828,0.9976663463481176,0.99768131042944,,0.9953401093096512,0.99465859744955,0.9953337357597648,0.9953401093096512,,0.99573084548555,0.9947890945537752,0.9950359559737736,0.99573084548555,,0.7944341802499747,0.7744976664496949,0.8039990263832962,0.7944341802499747,,,,,,,,,,,,,,,,"NA
",,,,,
